S1_mean,S1_std,S1_min,S1_max,S1_range,S2_mean,S2_std,S2_min,S2_max,S2_range,S3_mean,S3_std,S3_min,S3_max,S3_range,S4_mean,S4_std,S4_min,S4_max,S4_range,S5_mean,S5_std,S5_min,S5_max,S5_range,S6_mean,S6_std,S6_min,S6_max,S6_range,S7_mean,S7_std,S7_min,S7_max,S7_range,S8_mean,S8_std,S8_min,S8_max,S8_range,group
0.5290000000000001,0.013743685418725548,0.502,0.554,0.052000000000000046,1.8582999999999998,0.06568451534079822,1.765,1.967,0.20200000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.685,0.061329710037903634,1.637,1.828,0.19100000000000006,1.7411,0.16294065040853228,1.615,2.139,0.5239999999999998,0.30510000000000004,0.011059937713306637,0.288,0.319,0.031000000000000028,0.663,0.006879922480183437,0.655,0.674,0.019000000000000017,1.8075000000000003,0.11418430520678204,1.688,2.069,0.381,AIR
0.5289,0.013763478242556772,0.502,0.554,0.052000000000000046,1.8584,0.06573887738621646,1.765,1.967,0.20200000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.685,0.061010017392410444,1.637,1.827,0.18999999999999995,1.7411,0.16294065040853228,1.615,2.139,0.5239999999999998,0.3049,0.011189777080492326,0.288,0.319,0.031000000000000028,0.6628999999999999,0.007015063158027245,0.654,0.674,0.020000000000000018,1.8073000000000001,0.11385668379346224,1.688,2.068,0.3800000000000001,AIR
0.5290000000000001,0.013678856352455472,0.502,0.554,0.052000000000000046,1.8584,0.06573887738621646,1.765,1.967,0.20200000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6849000000000003,0.061070905966389234,1.637,1.827,0.18999999999999995,1.7411,0.16294065040853228,1.615,2.139,0.5239999999999998,0.3049,0.011189777080492326,0.288,0.319,0.031000000000000028,0.6627000000000001,0.007071853442423083,0.654,0.674,0.020000000000000018,1.8074999999999999,0.11373092025576081,1.688,2.068,0.3800000000000001,AIR
0.5289,0.013763478242556772,0.502,0.554,0.052000000000000046,1.8583000000000003,0.0656269761607222,1.766,1.967,0.20100000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6849000000000003,0.061070905966389234,1.637,1.827,0.18999999999999995,1.741,0.16266939888415805,1.615,2.138,0.5229999999999999,0.305,0.011055415967851343,0.288,0.319,0.031000000000000028,0.6628999999999999,0.007015063158027245,0.654,0.674,0.020000000000000018,1.8074,0.11361650897255698,1.688,2.067,0.3790000000000002,AIR
0.5290000000000001,0.013678856352455472,0.502,0.554,0.052000000000000046,1.8580999999999999,0.06560055894070822,1.765,1.966,0.20100000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6849,0.06092882915518916,1.637,1.826,0.18900000000000006,1.741,0.16266939888415805,1.615,2.138,0.5229999999999999,0.3049,0.011189777080492326,0.288,0.319,0.031000000000000028,0.6629,0.006999206304209712,0.655,0.674,0.019000000000000017,1.8072000000000004,0.11349772391256725,1.688,2.067,0.3790000000000002,AIR
0.5290000000000001,0.013743685418725548,0.502,0.554,0.052000000000000046,1.8580999999999999,0.06560055894070822,1.765,1.966,0.20100000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6849,0.06092882915518916,1.637,1.826,0.18900000000000006,1.741,0.16266939888415805,1.615,2.138,0.5229999999999999,0.30490000000000006,0.0110699794238492,0.288,0.319,0.031000000000000028,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.8072000000000004,0.11374220364002491,1.688,2.067,0.3790000000000002,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8582,0.06565532897048208,1.765,1.966,0.20100000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6847999999999999,0.060812644883920165,1.637,1.826,0.18900000000000006,1.7409,0.16274892046066264,1.615,2.138,0.5229999999999999,0.3049,0.011189777080492326,0.288,0.319,0.031000000000000028,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.807,0.11361729132878011,1.688,2.067,0.3790000000000002,AIR
0.5290000000000001,0.013743685418725548,0.502,0.554,0.052000000000000046,1.8580999999999999,0.06547340426972367,1.765,1.965,0.20000000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6849,0.06092882915518916,1.637,1.826,0.18900000000000006,1.741,0.16266939888415805,1.615,2.138,0.5229999999999999,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.8072,0.11362491901965092,1.688,2.067,0.3790000000000002,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8580999999999999,0.06560055894070822,1.765,1.966,0.20100000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6849,0.06092882915518916,1.637,1.826,0.18900000000000006,1.741,0.16266939888415805,1.615,2.138,0.5229999999999999,0.305,0.011195237082497787,0.288,0.319,0.031000000000000028,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.8073000000000001,0.1135713676749363,1.688,2.067,0.3790000000000002,AIR
0.5290000000000001,0.013678856352455472,0.502,0.554,0.052000000000000046,1.8580999999999999,0.06547340426972367,1.765,1.965,0.20000000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.685,0.06086779845607114,1.637,1.826,0.18900000000000006,1.7408000000000001,0.16283515863869472,1.614,2.138,0.5239999999999998,0.3048,0.011103552984918347,0.287,0.319,0.03200000000000003,0.6629,0.006999206304209712,0.655,0.674,0.019000000000000017,1.8070999999999997,0.11322882436317466,1.688,2.066,0.3779999999999999,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8582,0.06531598409101541,1.766,1.965,0.19900000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6851999999999996,0.06076329301295136,1.637,1.826,0.18900000000000006,1.7408000000000001,0.16283515863869472,1.614,2.138,0.5239999999999998,0.3049,0.011189777080492326,0.288,0.319,0.031000000000000028,0.6629,0.006822348894951395,0.655,0.674,0.019000000000000017,1.8072,0.11330274096910056,1.688,2.066,0.3779999999999999,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8580999999999999,0.06547340426972367,1.765,1.965,0.20000000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6850999999999998,0.06081200539367212,1.637,1.826,0.18900000000000006,1.7411,0.1627414104236124,1.615,2.138,0.5229999999999999,0.3049,0.011189777080492326,0.288,0.319,0.031000000000000028,0.663,0.006879922480183437,0.655,0.674,0.019000000000000017,1.8072,0.11330274096910056,1.688,2.066,0.3779999999999999,AIR
0.5291,0.013787675656179338,0.502,0.554,0.052000000000000046,1.8579999999999999,0.0654946986828366,1.765,1.965,0.20000000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6851999999999996,0.06076329301295136,1.637,1.826,0.18900000000000006,1.7409,0.16274892046066264,1.615,2.138,0.5229999999999999,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.8070999999999997,0.11322882436317466,1.688,2.066,0.3779999999999999,AIR
0.5291,0.013787675656179338,0.502,0.554,0.052000000000000046,1.8579999999999999,0.0654946986828366,1.765,1.965,0.20000000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6851999999999996,0.06076329301295136,1.637,1.826,0.18900000000000006,1.7409,0.16278783055799276,1.614,2.138,0.5239999999999998,0.3049,0.010928555866780092,0.288,0.319,0.031000000000000028,0.6627000000000001,0.007071853442423083,0.654,0.674,0.020000000000000018,1.8072,0.11315652875552515,1.688,2.066,0.3779999999999999,AIR
0.5291,0.013787675656179338,0.502,0.554,0.052000000000000046,1.8580999999999999,0.06559208963146565,1.765,1.965,0.20000000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6851999999999996,0.06076329301295136,1.637,1.826,0.18900000000000006,1.7408000000000001,0.1625168709190936,1.614,2.137,0.5229999999999999,0.305,0.010934146311237826,0.288,0.319,0.031000000000000028,0.663,0.006879922480183437,0.655,0.674,0.019000000000000017,1.8073000000000001,0.1132303944275662,1.688,2.066,0.3779999999999999,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8579999999999999,0.0654946986828366,1.765,1.965,0.20000000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6849,0.06051528732477441,1.637,1.825,0.18799999999999994,1.7408000000000001,0.1624778959325442,1.615,2.137,0.522,0.3048,0.010932113753117983,0.288,0.318,0.030000000000000027,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.8073000000000001,0.1132303944275662,1.688,2.066,0.3779999999999999,AIR
0.5291,0.013787675656179338,0.502,0.554,0.052000000000000046,1.8580999999999999,0.06555142171523735,1.765,1.965,0.20000000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6850999999999998,0.06050610621159563,1.637,1.825,0.18799999999999994,1.7408000000000001,0.1625168709190936,1.614,2.137,0.5229999999999999,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.6628000000000001,0.00694102137857087,0.655,0.674,0.019000000000000017,1.807,0.11296902230257637,1.688,2.065,0.377,AIR
0.5291,0.013851995443898257,0.502,0.554,0.052000000000000046,1.8578,0.06533129248513135,1.765,1.964,0.19900000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6850999999999998,0.06050610621159563,1.637,1.825,0.18799999999999994,1.7408000000000001,0.1625168709190936,1.614,2.137,0.5229999999999999,0.30469999999999997,0.010965096138809433,0.287,0.318,0.031000000000000028,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.807,0.11295721904036647,1.688,2.065,0.377,AIR
0.5291,0.013787675656179338,0.502,0.554,0.052000000000000046,1.8578,0.06533129248513135,1.765,1.964,0.19900000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6850999999999998,0.06050610621159563,1.637,1.825,0.18799999999999994,1.7408000000000001,0.1625168709190936,1.614,2.137,0.5229999999999999,0.3048,0.010932113753117983,0.288,0.318,0.030000000000000027,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.8072000000000004,0.11297669376173712,1.688,2.065,0.377,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8577,0.06515119168348174,1.765,1.963,0.19800000000000018,0.3342,0.014077562920398457,0.321,0.365,0.043999999999999984,1.6850999999999998,0.06050610621159563,1.637,1.825,0.18799999999999994,1.7407,0.162246075110891,1.614,2.136,0.522,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.8069,0.11302944552440992,1.688,2.065,0.377,AIR
0.5291,0.013787675656179338,0.502,0.554,0.052000000000000046,1.8578,0.06533129248513135,1.765,1.964,0.19900000000000007,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.6850999999999998,0.06036638137241625,1.638,1.825,0.18700000000000006,1.7408000000000001,0.1625168709190936,1.614,2.137,0.5229999999999999,0.30469999999999997,0.010924488292109825,0.288,0.318,0.030000000000000027,0.663,0.006879922480183437,0.655,0.674,0.019000000000000017,1.8069,0.11302944552440992,1.688,2.065,0.377,AIR
0.5291,0.013851995443898257,0.502,0.554,0.052000000000000046,1.8577,0.06515119168348174,1.765,1.963,0.19800000000000018,0.33420000000000005,0.014257941257028962,0.321,0.365,0.043999999999999984,1.685,0.06010915996011854,1.638,1.824,0.18600000000000017,1.7408000000000001,0.1625168709190936,1.614,2.137,0.5229999999999999,0.30469999999999997,0.010924488292109825,0.288,0.318,0.030000000000000027,0.6629,0.006999206304209712,0.655,0.674,0.019000000000000017,1.8072,0.11298652820383302,1.688,2.065,0.377,AIR
0.5291,0.013787675656179338,0.502,0.554,0.052000000000000046,1.8578,0.06524960621422257,1.765,1.963,0.19800000000000018,0.3341,0.014019430960079805,0.321,0.364,0.04299999999999998,1.6850999999999998,0.06016172648231881,1.638,1.824,0.18600000000000017,1.7408000000000001,0.16228630393364823,1.614,2.136,0.522,0.3049,0.010928555866780092,0.288,0.319,0.031000000000000028,0.6629,0.006999206304209712,0.655,0.674,0.019000000000000017,1.807,0.11268244465458378,1.688,2.064,0.3760000000000001,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8577,0.06527216524335283,1.765,1.963,0.19800000000000018,0.3341,0.014098463273231816,0.321,0.365,0.043999999999999984,1.6850999999999998,0.06016172648231881,1.638,1.824,0.18600000000000017,1.7407,0.16233370978738007,1.614,2.136,0.522,0.30469999999999997,0.010924488292109825,0.288,0.318,0.030000000000000027,0.6629,0.006999206304209712,0.655,0.674,0.019000000000000017,1.8069,0.112721337820308,1.688,2.064,0.3760000000000001,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8576000000000001,0.06521111016451792,1.765,1.963,0.19800000000000018,0.33399999999999996,0.013856406460551009,0.321,0.364,0.04299999999999998,1.6850999999999998,0.06016172648231881,1.638,1.824,0.18600000000000017,1.7407,0.16234466079575544,1.614,2.136,0.522,0.30469999999999997,0.010924488292109825,0.288,0.318,0.030000000000000027,0.6628000000000001,0.0071305290437978395,0.654,0.674,0.020000000000000018,1.8069,0.11274499249781933,1.688,2.064,0.3760000000000001,AIR
0.5291,0.013851995443898257,0.502,0.554,0.052000000000000046,1.8576000000000001,0.06517361429290233,1.765,1.963,0.19800000000000018,0.33399999999999996,0.013856406460551009,0.321,0.364,0.04299999999999998,1.6850999999999998,0.06016172648231881,1.638,1.824,0.18600000000000017,1.7409,0.1623846257090451,1.614,2.136,0.522,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.6628000000000001,0.00694102137857087,0.655,0.674,0.019000000000000017,1.8069,0.11274499249781933,1.688,2.064,0.3760000000000001,AIR
0.5292,0.013766303465749672,0.502,0.554,0.052000000000000046,1.8577,0.0652006305354651,1.765,1.963,0.19800000000000018,0.3341,0.01383594352884302,0.321,0.364,0.04299999999999998,1.6850999999999998,0.06016172648231881,1.638,1.824,0.18600000000000017,1.741,0.16208708221885615,1.617,2.136,0.5190000000000001,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.6628000000000001,0.00694102137857087,0.655,0.674,0.019000000000000017,1.8070999999999997,0.11262864249874947,1.688,2.064,0.3760000000000001,AIR
0.5293000000000001,0.013760248705762725,0.502,0.554,0.052000000000000046,1.8579,0.06497939844460106,1.765,1.962,0.19700000000000006,0.3341,0.01383594352884302,0.321,0.364,0.04299999999999998,1.6853000000000002,0.06041716091751862,1.637,1.824,0.18700000000000006,1.7411,0.1620284268611873,1.617,2.136,0.5190000000000001,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.663,0.0073484692283495405,0.654,0.674,0.020000000000000018,1.8073000000000001,0.1125354758879765,1.688,2.064,0.3760000000000001,AIR
0.5293000000000001,0.013548677672255215,0.503,0.554,0.051000000000000045,1.8576000000000001,0.06502170577754957,1.765,1.962,0.19700000000000006,0.33399999999999996,0.013856406460551009,0.321,0.364,0.04299999999999998,1.6851999999999996,0.060215907828044604,1.638,1.824,0.18600000000000017,1.741,0.16211381461457533,1.616,2.136,0.52,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.663,0.007102425250887512,0.655,0.674,0.019000000000000017,1.8072,0.11257570292424957,1.688,2.064,0.3760000000000001,AIR
0.5291,0.013649989824986044,0.503,0.554,0.051000000000000045,1.8573999999999997,0.06525709837932492,1.765,1.963,0.19800000000000018,0.33399999999999996,0.01392040867854739,0.321,0.364,0.04299999999999998,1.685,0.06010915996011854,1.638,1.824,0.18600000000000017,1.7408000000000001,0.16228630393364823,1.614,2.136,0.522,0.30469999999999997,0.010924488292109825,0.288,0.318,0.030000000000000027,0.663,0.006879922480183437,0.655,0.674,0.019000000000000017,1.807,0.11268244465458378,1.688,2.064,0.3760000000000001,AIR
0.5292,0.013563021623353547,0.503,0.554,0.051000000000000045,1.8570999999999998,0.06532729563938461,1.765,1.963,0.19800000000000018,0.33399999999999996,0.01392040867854739,0.321,0.364,0.04299999999999998,1.6847,0.05996119115264848,1.638,1.824,0.18600000000000017,1.7404000000000004,0.16263811224788474,1.61,2.136,0.526,0.30469999999999997,0.010924488292109825,0.288,0.318,0.030000000000000027,0.6627,0.0066508144864620465,0.655,0.674,0.019000000000000017,1.8066,0.11290625413245374,1.688,2.064,0.3760000000000001,AIR
0.5292,0.013636552187248649,0.503,0.554,0.051000000000000045,1.8573,0.06515801306567498,1.765,1.963,0.19800000000000018,0.3339,0.013939950581771153,0.321,0.364,0.04299999999999998,1.6847999999999999,0.06000888823055026,1.638,1.824,0.18600000000000017,1.7406,0.16248842693831736,1.611,2.136,0.5250000000000001,0.30469999999999997,0.010924488292109825,0.288,0.318,0.030000000000000027,0.6627000000000001,0.0068645627844912535,0.654,0.674,0.020000000000000018,1.8065000000000002,0.11302335058640661,1.687,2.064,0.377,AIR
0.5293000000000001,0.013630439790736366,0.503,0.554,0.051000000000000045,1.8578000000000003,0.06499196531537998,1.765,1.962,0.19700000000000006,0.33399999999999996,0.013856406460551009,0.321,0.364,0.04299999999999998,1.6853000000000002,0.060135125620001284,1.638,1.823,0.18500000000000005,1.741,0.16211381461457533,1.616,2.136,0.52,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.6628999999999999,0.007015063158027245,0.654,0.674,0.020000000000000018,1.8071000000000002,0.11273316577949309,1.688,2.064,0.3760000000000001,AIR
0.5293000000000001,0.013630439790736366,0.503,0.554,0.051000000000000045,1.8578000000000003,0.06499196531537998,1.765,1.962,0.19700000000000006,0.33399999999999996,0.013856406460551009,0.321,0.364,0.04299999999999998,1.6853000000000002,0.06007412088412118,1.638,1.823,0.18500000000000005,1.7411,0.1620284268611873,1.617,2.136,0.5190000000000001,0.3049,0.010928555866780092,0.288,0.319,0.031000000000000028,0.6632,0.007099295739719545,0.655,0.674,0.019000000000000017,1.8073000000000001,0.11252362714855343,1.688,2.064,0.3760000000000001,AIR
0.5293000000000001,0.013548677672255215,0.503,0.554,0.051000000000000045,1.8578000000000003,0.06518486531908055,1.765,1.963,0.19800000000000018,0.33399999999999996,0.013856406460551009,0.321,0.364,0.04299999999999998,1.6854,0.06038984462087428,1.638,1.824,0.18600000000000017,1.741,0.16211381461457533,1.616,2.136,0.52,0.3048,0.011063453348751475,0.288,0.319,0.031000000000000028,0.663,0.006928203230275515,0.655,0.674,0.019000000000000017,1.8072,0.11257570292424957,1.688,2.064,0.3760000000000001,AIR
0.5292,0.013563021623353547,0.503,0.554,0.051000000000000045,1.8573,0.06507781666760358,1.765,1.962,0.19700000000000006,0.3339,0.013939950581771153,0.321,0.364,0.04299999999999998,1.685,0.0599722157892025,1.638,1.823,0.18500000000000005,1.7409,0.16222511793458155,1.614,2.136,0.522,0.30469999999999997,0.010924488292109825,0.288,0.318,0.030000000000000027,0.663,0.006879922480183437,0.655,0.674,0.019000000000000017,1.8069,0.11262075001230162,1.688,2.064,0.3760000000000001,AIR
